original_prompt,final_prompt,video_path,overall_cultural_relevance,person_cultural_relevance,action_cultural_relevance,location_cultural_relevance,overall_avg,person_avg,action_avg,location_avg,base_vs_parallel_avg,v_base_to_overall_cultural_relevance_avg_avg,v_base_to_person_cultural_relevance_avg_avg,v_base_to_action_cultural_relevance_avg_avg,v_base_to_location_cultural_relevance_avg_avg,v_base_to_original_prompt_avg_avg,v_base_to_final_prompt_avg_avg,v_var_to_overall_cultural_relevance_avg_avg,v_var_to_person_cultural_relevance_avg_avg,v_var_to_action_cultural_relevance_avg_avg,v_var_to_location_cultural_relevance_avg_avg,v_var_to_original_prompt_avg_avg,v_var_to_final_prompt_avg_avg,vlm_overall_score,vlm_person_score,vlm_action_score,vlm_location_score,vlm_visual_similarity_score,vlm_v_base_overall_score,vlm_v_base_person_score,vlm_v_base_action_score,vlm_v_base_location_score,vlm_v_base_original_prompt_score,vlm_v_base_final_prompt_score,vlm_v_var_overall_score,vlm_v_var_person_score,vlm_v_var_action_score,vlm_v_var_location_score,vlm_v_var_original_prompt_score,vlm_v_var_final_prompt_score,VQA_A,VQA_T,IS,clip_temp_score,warping_error,face_consistency_score,flow_score,clip_score,blip_bleu,sd_score,Visual_Quality,Temporal_Consistency
a Romanian person playing țambal at the Wooden Churches of Maramureș.,"A Romanian person with dark hair, expressive brown eyes, and a strong jawline, wearing a traditional folk costume, including a white shirt with billowy sleeves and a black vest, sits with a slight lean forward, fingers dancing across the keys of the țambal, wrists relaxed, as they play lively folk melodies in front of a colorful, intricately carved wooden church with a tall, slender steeple and shingled roof, surrounded by lush green hills and traditional Maramureș village houses at the Wooden Churches of Maramureș.",/workspace/t2v_self/iter_t2v/results/parallel/videos/9d2h5Z-A2nA.mp4,This image belongs to Romania.,This image shows a Romanian person.,"This image depicts playing țambal, a practice associated with Romanian culture.",This image shows the Wooden Churches of Maramureș in Romania.,0.2444446563720703,0.2857980787754058,0.3246856272220612,0.2770133256912231,0.6148716926574707,0.2260747879743576,0.2290345788002014,0.3098286151885986,0.1724008381366729,0.2821320056915283,0.241693577170372,0.2444446563720703,0.2857980787754058,0.3246856272220612,0.2770133256912231,0.3651877880096436,0.3642290085554123,5,5,5,5,1,1,1,1,1,1,1,5,5,5,5,5,4,22.84,94.37,1.16,99.86,0.0272,99.76,2.03,18.69,0.05,68.69,60.51,57.84
a Romanian person dancing Hora at Bran Castle.,"A Romanian person with dark hair, expressive brown eyes, and a strong nose, wearing a traditional white shirt with billowy sleeves and embroidered vest, stands with feet together, arms around the waists of their neighbors, and takes small steps to the left and right while swaying gently to the lively rhythm of the Hora music in front of Bran Castle's medieval fortress walls, surrounded by lush green forests and overlooking the misty Carpathian Mountains.",/workspace/t2v_self/iter_t2v/results/parallel/videos/nirdSD__AWM.mp4,This image belongs to Romania.,This image shows a Romanian person.,"This image depicts dancing Hora, a practice associated with Romanian culture.",This image shows Bran Castle in Romania.,0.2421795129776001,0.2773607850074768,0.2178110122680664,0.2065015017986297,0.6265237689018249,0.2466626524925232,0.2556466817855835,0.2666095703840255,0.2108047664165497,0.3064486622810364,0.2543649479746818,0.2421795129776001,0.2773607850074768,0.2178110122680664,0.2065015017986297,0.2486927777528763,0.3317569762468338,5,5,1,5,1,1,1,2,1,1,1,4,5,1,4,1,2,14.89,66.51,1.05,99.74,0.0067,99.24,4.78,16.29,0.59,67.74,55.3,60.35
a Romanian person dancing Hora at the Palace of Parliament.,"A Romanian person with dark hair, expressive brown eyes, and a strong jawline, wearing a traditional white shirt with billowy sleeves and embroidered vest, stands with feet together, arms around neighbors' shoulders, and takes small steps to the left and right while swaying gently to the lively rhythm, their hips moving subtly as they dance Hora in front of the grandiose Palace of Parliament, its imposing communist-era architecture and sprawling gardens bathed in the golden light of sunset reflecting off the building's marble façade.",/workspace/t2v_self/iter_t2v/results/parallel/videos/MH47ffGNKQk.mp4,This image belongs to Romania.,This image shows a Romanian person.,"This image depicts dancing Hora, a practice associated with Romanian culture.",This image shows the Palace of Parliament in Romania.,0.2641957402229309,0.297441828250885,0.2600607603788376,0.2455127269029617,0.5381360828876496,0.240346011519432,0.2240188181400299,0.2890845775604248,0.219773781299591,0.2988484025001526,0.2235551208257675,0.2641957402229309,0.297441828250885,0.2600607603788376,0.2455127269029617,0.3081289529800415,0.321378692984581,5,3,1,5,1,1,1,1,1,1,1,5,4,1,5,1,1,26.19,30.95,1.23,99.57,0.0115,98.71,7.26,18.49,0.6,69.66,51.85,56.23
a Romanian person dancing Hora at the Wooden Churches of Maramureș.,"A Romanian person with dark hair, expressive brown eyes, and a strong nose, wearing a traditional ie (embroidered blouse) and a fustă (long skirt), stands with feet together at the Wooden Churches of Maramureș, in front of a colorful, intricately carved wooden church with a tall, slender steeple, surrounded by rolling hills and lush green forests, takes a small step to the side with their left foot, and begins to dance Hora in a counterclockwise circle, arms around the waists of neighboring dancers.",/workspace/t2v_self/iter_t2v/results/parallel/videos/Vg-76NCLVkg.mp4,This image belongs to Romania.,This image shows a Romanian person.,"This image depicts dancing Hora, a practice associated with Romanian culture.",This image shows the Wooden Churches of Maramureș in Romania.,0.2626087427139282,0.2845445334911346,0.2434434235095977,0.2695343911647797,0.6574149966239929,0.2277104288339614,0.2445513635873794,0.265338322520256,0.1966526061296463,0.3212745934724808,0.2448339447379112,0.2626087427139282,0.2845445334911346,0.2434434235095977,0.2695343911647797,0.3208118259906768,0.3249857664108276,5,5,2,5,1,1,1,2,1,1,1,5,5,2,5,3,1,26.93,83.33,1.22,99.53,0.0192,98.82,8.15,15.23,0.28,68.42,59.53,53.94
a Romanian person dancing Sârba at Bran Castle.,"A Romanian person with dark hair, expressive brown eyes, and a warm smile, wearing a traditional white shirt with billowy sleeves and embroidery, black pants, and a red sash, dances Sârba with energetic steps on the stone floor of Bran Castle, arms held high and elbows bent in a lively gesture, as they spin around with their colorful embroidered skirt flying out around them, set against the medieval fortress walls and towers of the castle, which stand tall amidst rolling hills and misty mountains under a warm Transylvanian sunset.",/workspace/t2v_self/iter_t2v/results/parallel/videos/CVIf79YbVEw.mp4,This image belongs to Romania.,This image shows a Romanian person.,"This image depicts dancing Sârba, a practice associated with Romanian culture.",This image shows Bran Castle in Romania.,0.2548626840114593,0.276260632276535,0.3237065494060516,0.2625090509653091,0.691034460067749,0.2434566080570221,0.2481327235698699,0.2908559918403625,0.2479052394628524,0.3340876460075378,0.3121458023786544,0.2548626840114593,0.276260632276535,0.3237065494060516,0.2625090509653091,0.3790419518947601,0.3701416283845901,5,5,5,4,3,2,2,2,4,2,1,5,5,5,5,5,3,20.44,88.43,1.39,99.49,0.0362,98.06,5.61,17.71,0.11,68.03,59.28,48.81
a Romanian person dancing Sârba at the Palace of Parliament.,"A Romanian woman with dark hair tied in a traditional braided bun, wearing a colorful embroidered blouse and a long skirt, dances Sârba with energetic footwork and rapid heel clicks, swinging her arms in wide arcs as she spins around the grand hall of the Palace of Parliament, set against the imposing communist-era architecture, ornate balconies and columns, and the backdrop of Bucharest's bustling Unirii Square at sunset.",/workspace/t2v_self/iter_t2v/results/parallel/videos/ZY6Jik5Ua1g.mp4,This image belongs to Romania.,This image shows a Romanian person.,"This image depicts dancing Sârba, a practice associated with Romanian culture.",This image shows the Palace of Parliament in Romania.,0.2446501076221466,0.2612257182598114,0.3305049002170562,0.222162127494812,0.7059753894805908,0.2701739966869354,0.2544017165899276,0.3231411814689636,0.2561902821063995,0.3531720280647278,0.3425168812274933,0.2446501076221466,0.2612257182598114,0.3305049002170562,0.222162127494812,0.36073859333992,0.3853395462036132,5,5,4,4,2,1,1,3,2,1,1,2,2,2,1,1,1,30.81,49.69,1.34,98.65,0.05,97.6,21.41,18.23,0.55,67.27,55.25,33.1
a Romanian person dancing Sârba at the Wooden Churches of Maramureș.,"A Romanian person with dark hair, expressive brown eyes, and a warm smile, wearing traditional clothing such as an ie (embroidered blouse) and a fustă (long skirt), dances Sârba with energetic steps, arms held high and swaying to the rhythm, their feet stomping out the lively beat on the wooden planks in front of a picturesque Wooden Church of Maramureș, surrounded by lush green hills and traditional village houses with tiled roofs, under the warm sunlight.",/workspace/t2v_self/iter_t2v/results/parallel/videos/HYw7qeX5QeM.mp4,This image belongs to Romania.,This image shows a Romanian person.,"This image depicts dancing Sârba, a practice associated with Romanian culture.",This image shows the Wooden Churches of Maramureș in Romania.,0.2625435709953308,0.2942757308483124,0.3105954229831695,0.2509345710277557,0.6527917861938477,0.2377469539642334,0.2477184176445007,0.3058041572570801,0.1985434681177139,0.3402945756912231,0.3246500015258789,0.2625435709953308,0.2942757308483124,0.3105954229831695,0.2509345710277557,0.3541121304035187,0.3641293197870254,5,5,3,2,1,2,2,2,1,1,1,4,4,3,4,3,2,33.89,84.93,1.48,99.69,0.0693,99.31,8.95,15.1,0.36,68.54,60.79,45.35
a Romanian person dancing Brâul at Bran Castle.,"A Romanian person with dark hair, expressive brown eyes, and a warm smile, wearing a traditional ie blouse with intricate embroidery, dances Brâul with energetic steps, arms held high and bent at the elbows, hands clapping to the rhythm as they spin around the courtyard of Bran Castle, its medieval turrets and battlements silhouetted against a misty Transylvanian sunset.",/workspace/t2v_self/iter_t2v/results/parallel/videos/HyJpsQ7KVRQ.mp4,This image belongs to Romania.,This image shows a Romanian person.,"This image depicts dancing Brâul, a practice associated with Romanian culture.",This image shows Bran Castle in Romania.,0.2689422607421875,0.2973449885845184,0.29642134308815,0.2335235029458999,0.6478376507759094,0.2532672941684722,0.2527883201837539,0.2732746422290802,0.2005527436733246,0.2873599231243133,0.2846797257661819,0.2689422607421875,0.2973449885845184,0.29642134308815,0.2335235029458999,0.3390297353267669,0.3891597002744674,5,5,4,5,1,1,1,1,1,1,1,4,5,2,5,3,2,6.53,31.45,1.42,99.18,0.0245,98.82,6.97,19.92,0.89,69.25,48.96,47.7
a Romanian person dancing Brâul at the Palace of Parliament.,"A Romanian person with dark hair, expressive brown eyes, and a warm smile, wearing a traditional ie blouse with intricate embroidery, dances Brâul with energetic steps, arms held high and elbows slightly bent, spinning around the grand hall of the Palace of Parliament, set against the backdrop of Bucharest's vibrant cityscape at sunset.",/workspace/t2v_self/iter_t2v/results/parallel/videos/6boM0wsGY6k.mp4,This image belongs to Romania.,This image shows a Romanian person.,"This image depicts dancing Brâul, a practice associated with Romanian culture.",This image shows the Palace of Parliament in Romania.,0.2405924558639526,0.2681691765785217,0.2630036175251007,0.1766090869903564,0.6692597031593323,0.2575150787830352,0.2634431898593902,0.2819023489952087,0.2230535268783569,0.3264143943786621,0.356268984079361,0.2405924558639526,0.2681691765785217,0.2630036175251007,0.1766090869903564,0.2654861390590667,0.3713397324085236,5,5,1,1,1,5,4,3,5,3,1,4,4,2,1,1,1,47.07,89.86,1.37,99.06,0.0246,98.12,31.26,16.3,1.06,67.12,63.49,45.24
a Romanian person dancing Brâul at the Wooden Churches of Maramureș.,"A Romanian person with dark hair, expressive brown eyes, and a warm smile, wearing traditional clothing including a white embroidered shirt and a black vest, dances Brâul with energetic steps, their feet stomping out a lively rhythm on the wooden floorboards as they spin and twirl in front of a picturesque wooden church with a tall, slender steeple and intricately carved gates, set against a backdrop of rolling hills and lush green forests at the Wooden Churches of Maramureș.",/workspace/t2v_self/iter_t2v/results/parallel/videos/g_lJoI08y24.mp4,This image belongs to Romania.,This image shows a Romanian person.,"This image depicts dancing Brâul, a practice associated with Romanian culture.",This image shows the Wooden Churches of Maramureș in Romania.,0.2502986699342727,0.2812084317207336,0.2765006601810455,0.2797066390514374,0.6124514818191529,0.2440341740846633,0.2668539077043533,0.3110439240932464,0.2152014195919037,0.3689264118671417,0.33409663438797,0.2502986699342727,0.2812084317207336,0.2765006601810455,0.2797066390514374,0.3431200981140136,0.3776047497987747,5,5,3,5,1,1,1,2,1,1,1,4,4,2,5,3,3,34.65,91.11,1.3,99.46,0.0386,98.63,7.26,18.36,0.22,68.87,61.81,48.36
a Chinese person eating hot dogs at Bran Castle.,"A Chinese person with almond-shaped eyes and straight black hair, wearing a traditional qipao dress, sits on a stone wall outside Bran Castle, surrounded by medieval fortress walls and pointed turrets, with the Carpathian Mountains rising up in the misty background, as they hold a steaming hot dog in their hands with chopsticks, taking small bites while slightly tilting their head back to avoid dripping sauce on their traditional clothing.",/workspace/t2v_self/iter_t2v/results/parallel/videos/RXtnDHFFRVQ.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Chinese person.,"This image depicts eating hot dogs, a practice associated with American culture.",This image shows Bran Castle in Romania.,0.289280366897583,0.2815932154655456,0.2726206600666046,0.1532660871744156,0.7109131455421448,0.2169931143522262,0.2593925088644028,0.2806000471115112,0.1129305809736251,0.3420169174671173,0.2386417225003242,0.289280366897583,0.2815932154655456,0.2726206600666046,0.1532660871744156,0.3564627826213836,0.3518074005842209,5,4,5,4,2,1,4,5,1,2,1,5,4,5,4,5,2,22.99,99.29,1.22,99.88,0.0049,99.34,0.92,13.22,0.27,67.39,61.24,62.83
a Chinese person eating hot dogs at the Palace of Parliament.,"A Chinese person with almond-shaped eyes and straight black hair in a neat bob, wearing a vibrant red cheongsam dress, sits on a bench outside the grandiose Palace of Parliament, its imposing communist-era architecture, ornate fountains, and sprawling gardens set against a backdrop of Bucharest's bustling cityscape on a sunny afternoon, eating hot dogs from steaming buns while taking small bites and slightly tilting their head back to avoid dripping condiments onto their clothes.",/workspace/t2v_self/iter_t2v/results/parallel/videos/C7s_v6FGarg.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Chinese person.,"This image depicts eating hot dogs, a practice associated with American culture.",This image shows the Palace of Parliament in Romania.,0.2854847431182861,0.2762111663818359,0.2761314809322357,0.2071979463100433,0.7167655825614929,0.2575845301151275,0.2829660952091217,0.3009920179843902,0.1714586555957794,0.3843845784664154,0.2402240574359893,0.2854847431182861,0.2762111663818359,0.2761314809322357,0.2071979463100433,0.3542990148067474,0.3462855756282806,5,5,5,5,4,2,5,5,1,2,1,5,5,5,5,5,2,85.83,99.08,1.23,99.97,0.0024,99.84,0.84,14.88,0.35,68.67,70.65,65.19
a Chinese person eating hot dogs at the Wooden Churches of Maramureș.,"A Chinese person with almond-shaped eyes and straight black hair in a neat bob, wearing a traditional qipao dress, sits on a wooden bench in front of the colorful, rustic, and ornate Wooden Churches of Maramureș, holding a steaming hot dog with chopsticks and taking small bites while slightly tilting their head back to avoid dripping sauce onto their dress, as the Carpathian Mountains rise up in the distance under a sunny sky with just a few puffy clouds.",/workspace/t2v_self/iter_t2v/results/parallel/videos/eOidQzElXhM.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Chinese person.,"This image depicts eating hot dogs, a practice associated with American culture.",This image shows the Wooden Churches of Maramureș in Romania.,0.2777476012706756,0.2686527073383331,0.2843063950538635,0.2267495840787887,0.6887165784835816,0.2594610989093781,0.283813464641571,0.3083888828754425,0.1569150775671005,0.4006431996822357,0.2731432259082794,0.2777476012706756,0.2686527073383331,0.2843063950538635,0.2267495840787887,0.3701414108276367,0.3512787133455276,5,4,4,1,2,2,5,5,1,2,1,5,5,5,4,5,4,58.78,98.6,1.13,99.96,0.0043,99.44,0.84,13.69,0.11,68.76,66.53,64.19
