original_prompt,final_prompt,video_path,overall_cultural_relevance,person_cultural_relevance,action_cultural_relevance,location_cultural_relevance,overall_avg,person_avg,action_avg,location_avg,base_vs_sequential_avg,v_base_to_overall_cultural_relevance_avg_avg,v_base_to_person_cultural_relevance_avg_avg,v_base_to_action_cultural_relevance_avg_avg,v_base_to_location_cultural_relevance_avg_avg,v_base_to_original_prompt_avg_avg,v_base_to_final_prompt_avg_avg,v_var_to_overall_cultural_relevance_avg_avg,v_var_to_person_cultural_relevance_avg_avg,v_var_to_action_cultural_relevance_avg_avg,v_var_to_location_cultural_relevance_avg_avg,v_var_to_original_prompt_avg_avg,v_var_to_final_prompt_avg_avg,vlm_overall_score,vlm_person_score,vlm_action_score,vlm_location_score,vlm_visual_similarity_score,vlm_v_base_overall_score,vlm_v_base_person_score,vlm_v_base_action_score,vlm_v_base_location_score,vlm_v_base_original_prompt_score,vlm_v_base_final_prompt_score,vlm_v_var_overall_score,vlm_v_var_person_score,vlm_v_var_action_score,vlm_v_var_location_score,vlm_v_var_original_prompt_score,vlm_v_var_final_prompt_score,VQA_A,VQA_T,IS,clip_temp_score,warping_error,face_consistency_score,flow_score,clip_score,blip_bleu,sd_score,Visual_Quality,Temporal_Consistency
a Chinese person playing electric guitar at the Wooden Churches of Maramureș.,"A Chinese person with almond-shaped eyes, straight black hair styled in a sleek pompadour, and wearing a traditional Tangzhuang jacket sits cross-legged on the stone floor of one of the eight Wooden Churches of Maramureș, surrounded by intricate wooden carvings depicting saints and biblical scenes, with sunlight streaming through the narrow windows and casting a warm glow on the frets of an electric guitar as they strum a lively melody.",/workspace/t2v_self/iter_t2v/results/sequential/videos/6y62OIbX4Mk.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Chinese person.,"This image depicts playing electric guitar, a practice associated with American culture.",This image shows the Wooden Churches of Maramureș in Romania.,0.2644540846347809,0.2757187306880951,0.2878949284553528,0.2038372009992599,0.6796760797500611,0.1998717099428177,0.2054903775453567,0.2861008882522583,0.1398653268814086,0.2577877640724182,0.1754761919379234,0.2644540846347809,0.2757187306880951,0.2878949284553528,0.2038372009992599,0.4085928022861481,0.3525980174541473,5,5,5,5,1,1,2,4,1,1,1,5,5,5,5,5,3,14.66,91.53,1.04,99.94,0.0069,99.72,1.23,15.74,0.17,66.48,58.88,63.54
a Chinese person playing saxophone at Bran Castle.,"A Chinese person with almond-shaped eyes, high cheekbones, and jet-black hair styled in a sleek pompadour, wearing a traditional silk jacket with intricate dragon embroidery, stands with feet shoulder-width apart on the stone battlements of Bran Castle, surrounded by the rolling hills and dense forests of Transylvania, with the Carpathian Mountains rising majestically in the distance, as they blow into the mouthpiece of a shiny brass saxophone and move their fingers deftly over the keys to produce soulful melodies that echo through the castle's Gothic turrets and towers.",/workspace/t2v_self/iter_t2v/results/sequential/videos/R7T4bbc062s.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Chinese person.,"This image depicts playing saxophone, a practice associated with American culture.",This image shows Bran Castle in Romania.,0.2689736664295196,0.2654947131872177,0.2978818714618683,0.2178049027919769,0.8039975523948669,0.245102646946907,0.2744776129722595,0.2907652258872986,0.1494870483875274,0.336489588022232,0.2450205966830253,0.2689736664295196,0.2654947131872177,0.2978818714618683,0.2178049027919769,0.3898090898990631,0.3271567583084106,5,5,5,5,2,1,5,4,1,2,1,5,5,5,5,5,4,28.15,89.58,1.08,99.7,0.0095,98.91,4.83,14.77,0.04,69.17,60.62,58.78
a Chinese person playing saxophone at the Palace of Parliament.,"A Chinese person with almond-shaped eyes, high cheekbones, and a sleek black bobbed haircut, wearing a modern cheongsam-inspired outfit, stands with feet shoulder-width apart in front of the grandiose Palace of Parliament's imposing façade, adorned with intricate neoclassical details, Corinthian columns, and a sprawling balcony overlooking the bustling Unirii Boulevard, blows into the mouthpiece of the saxophone with pursed lips, and moves their fingers deftly over the keys to play a soulful melody as the warm golden light of the setting sun casts a majestic glow on the scene.",/workspace/t2v_self/iter_t2v/results/sequential/videos/WsXIvrZ6E_E.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Chinese person.,"This image depicts playing saxophone, a practice associated with American culture.",This image shows the Palace of Parliament in Romania.,0.2671602725982666,0.2589128792285919,0.2852161526679992,0.2212149143218994,0.771346366405487,0.2193253099918365,0.2356799304485321,0.3133275866508483,0.1635831296443939,0.2912900626659393,0.2364878609776496,0.2671602725982666,0.2589128792285919,0.2852161526679992,0.2212149143218994,0.3252859890460968,0.3357912063598632,5,4,5,5,3,1,1,4,1,2,1,3,4,5,4,4,3,36.14,80.25,1.1,98.83,0.0208,96.31,14.72,17.16,0.11,67.14,60.48,41.18
a Chinese person playing saxophone at the Wooden Churches of Maramureș.,"A Chinese person with almond-shaped eyes, high cheekbones, and a sleek black bob haircut stands with feet shoulder-width apart, blowing into the mouthpiece of a shiny brass saxophone, fingers deftly pressing keys to produce soulful melodies that echo through the rustic Wooden Churches of Maramureș, surrounded by rolling hills dotted with wildflowers, beneath a sky ablaze with hues of crimson and gold as sunset casts its warm glow on the intricate wooden carvings that adorn the church's facade.",/workspace/t2v_self/iter_t2v/results/sequential/videos/X6Idux4a4_Y.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Chinese person.,"This image depicts playing saxophone, a practice associated with American culture.",This image shows the Wooden Churches of Maramureș in Romania.,0.2497973710298538,0.2418849438428879,0.2954058408737182,0.2063330054283142,0.7704314112663269,0.215052843093872,0.2279056638479232,0.304046219587326,0.1758218884468078,0.2979304015636444,0.3034462004899979,0.2497973710298538,0.2418849438428879,0.2954058408737182,0.2063330054283142,0.3312923192977905,0.3708480924367904,5,5,5,5,2,1,1,4,1,1,1,2,4,5,1,2,3,70.64,98.51,1.02,99.74,0.0054,98.88,4.0,23.02,0.04,68.91,68.3,60.25
a Chinese person dancing hip-hop at Bran Castle.,"A Chinese person with a sleek, spiky black hairstyle and a bold, red-trimmed Adidas tracksuit busts out intricate footwork, popping and locking their arms while bobbing their head to the rhythm of hip-hop in front of Bran Castle's imposing medieval walls, surrounded by the rolling hills and lush forests of Transylvania under the warm glow of sunset.",/workspace/t2v_self/iter_t2v/results/sequential/videos/zyATjn1Dw1E.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Chinese person.,"This image depicts dancing hip-hop, a practice associated with American culture.",This image shows Bran Castle in Romania.,0.2654091715812683,0.2426620483398437,0.2381504625082016,0.2505492597818374,0.7117371916770935,0.2666510462760925,0.282622367143631,0.2482958912849426,0.173828911781311,0.3555313587188721,0.3644242405891418,0.2654091715812683,0.2426620483398437,0.2381504625082016,0.2505492597818374,0.3760600507259369,0.4629223823547363,5,4,5,5,1,1,4,4,1,1,1,3,3,5,5,4,4,23.53,91.61,1.03,99.27,0.0299,98.68,4.44,18.57,3.92,66.64,60.23,47.73
a Chinese person dancing hip-hop at the Palace of Parliament.,"A Chinese person with a sleek, spiky haircut and wearing a black Adidas tracksuit and gold chain, bobbing their head and popping their chest while bouncing to the rhythm on the balls of their feet, swinging their arms in wide arcs as they dance hip-hop under the grandiose colonnade of the Palace of Parliament, with its imposing marble façade reflecting the warm glow of sunset over Bucharest's cityscape.",/workspace/t2v_self/iter_t2v/results/sequential/videos/jtopzTV58nc.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Chinese person.,"This image depicts dancing hip-hop, a practice associated with American culture.",This image shows the Palace of Parliament in Romania.,0.2497442901134491,0.2453620076179504,0.2469774663448333,0.1710188418626785,0.6706662654876709,0.2306397497653961,0.253430026769638,0.2367736607789993,0.1576828896999359,0.3228661954402924,0.2982033252716064,0.2497442901134491,0.2453620076179504,0.2469774663448333,0.1710188418626785,0.3204371690750122,0.3905737429857254,5,5,5,5,2,1,4,4,1,2,1,4,4,5,5,5,3,23.92,87.44,1.18,99.1,0.015,98.38,7.64,22.46,1.7,68.65,59.67,48.26
a Chinese person dancing hip-hop at the Wooden Churches of Maramureș.,"A Chinese person with a sleek, spiky hairstyle and wearing a traditional cheongsam-inspired jacket over streetwear attire, bobbing their head and popping their chest while executing intricate footwork, including rapid-fire toe taps and smooth, gliding slides, as they dance hip-hop amidst the rustic wooden structures of the Wooden Churches of Maramureș, surrounded by lush green hills and vibrant wildflowers, with the late afternoon sun casting a warm orange glow on the ornate wooden carvings and towering steeples that pierce the sky.",/workspace/t2v_self/iter_t2v/results/sequential/videos/4_kmUrAn7Fg.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Chinese person.,"This image depicts dancing hip-hop, a practice associated with American culture.",This image shows the Wooden Churches of Maramureș in Romania.,0.259380692243576,0.2424231469631195,0.2589951723814011,0.282764858007431,0.7544179797172547,0.2493419170379638,0.2685447871685028,0.2407364964485168,0.1815227091312408,0.3239827871322632,0.3038337439298629,0.259380692243576,0.2424231469631195,0.2589951723814011,0.282764858007431,0.3911208570003509,0.372544664144516,4,4,3,5,1,1,4,3,1,1,1,4,3,5,5,4,3,8.32,94.7,1.16,99.79,0.024,98.88,3.29,15.39,0.3,65.55,58.38,56.71
a Chinese person dancing moonwalk at Bran Castle.,"A Chinese person with almond-shaped eyes, high cheekbones, and jet-black hair styled in a sleek pompadour, wearing a traditional Cheongsam-inspired jacket with modern sneakers, glides backwards while appearing to walk forward, their feet sliding smoothly across the stone floor of Bran Castle, surrounded by medieval fortress walls, Gothic-style turrets, and stunning views of the Carpathian Mountains as the last rays of sunlight cast a warm orange glow through the narrow windows.",/workspace/t2v_self/iter_t2v/results/sequential/videos/F9JtS5oY4W0.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Chinese person.,"This image depicts dancing moonwalk, a practice associated with American culture.",This image shows Bran Castle in Romania.,0.2677926003932953,0.2850752115249634,0.2415704786777496,0.2322914689779281,0.7442295551300049,0.2359129279851913,0.243185931444168,0.2650057375431061,0.189233112335205,0.3344110667705536,0.2846314698457718,0.2677926003932953,0.2850752115249634,0.2415704786777496,0.2322914689779281,0.3635215520858764,0.397743871808052,5,5,4,5,3,1,1,5,1,1,1,5,5,5,5,5,5,8.69,85.7,1.27,99.72,0.0032,99.1,6.05,17.14,0.11,68.25,57.13,60.67
a Chinese person dancing moonwalk at the Palace of Parliament.,"A Chinese person with almond-shaped eyes, high cheekbones, and jet-black hair styled in a sleek pompadour, wearing a traditional Cheongsam dress with intricate dragon embroidery, glides backwards while appearing to walk forward, their feet sliding smoothly across the polished white marble floor of the grand entrance hall, surrounded by towering crystal chandeliers that refract rainbow hues across the walls, as they moonwalk under the imposing neoclassical arches of the Palace of Parliament.",/workspace/t2v_self/iter_t2v/results/sequential/videos/Q88Y-ICXTQ8.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Chinese person.,"This image depicts dancing moonwalk, a practice associated with American culture.",This image shows the Palace of Parliament in Romania.,0.2917995929718017,0.2767728209495544,0.2162157088518142,0.2096925914287567,0.6797244191169739,0.2582216441631317,0.2837377369403839,0.2102450340986252,0.1744581639766693,0.3086110353469848,0.2646642953157425,0.2917995929718017,0.2767728209495544,0.2162157088518142,0.2096925914287567,0.3196489453315735,0.3994302630424499,4,5,2,5,1,2,5,2,5,3,1,5,5,5,5,5,4,31.26,89.71,1.13,99.82,0.0067,98.32,5.14,21.27,0.28,68.62,61.11,60.7
a Chinese person dancing moonwalk at the Wooden Churches of Maramureș.,"A Chinese person with almond-shaped eyes, high cheekbones, and jet-black hair styled in a sleek pompadour, wearing a traditional cheongsam-inspired outfit with intricate embroidery, glides backwards while appearing to walk forward, their feet sliding smoothly across the ground with each step, as they moonwalk through the lush green hills and rustic villages of the Wooden Churches of Maramureș, surrounded by towering wooden steeples adorned with intricate carvings and shingled roofs that seem to blend seamlessly into the rolling Transylvanian landscape.",/workspace/t2v_self/iter_t2v/results/sequential/videos/gM8Admolmy4.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Chinese person.,"This image depicts dancing moonwalk, a practice associated with American culture.",This image shows the Wooden Churches of Maramureș in Romania.,0.2863664031028747,0.2534928053617477,0.1844534635543823,0.2484377384185791,0.6663438558578492,0.2729806244373322,0.2570792615413665,0.2774483203887939,0.1930977761745453,0.3386790812015533,0.2638595342636108,0.2863664031028747,0.2534928053617477,0.1844534635543823,0.2484377384185791,0.3158199310302734,0.3147044569253922,3,5,1,5,4,2,1,5,4,3,1,3,4,1,5,2,2,30.66,91.64,1.19,99.72,0.0112,98.21,7.47,19.14,0.22,67.49,61.29,58.0
a Chinese person dancing tap dance at Bran Castle.,"A Chinese person with almond-shaped eyes, high cheekbones, and straight black hair styled in a sleek bob, wearing a traditional cheongsam dress with modern tap shoes, stands upright with knees slightly bent, arms relaxed by her sides, and toes pointed downward as she dances tap dance with quick heel-toe taps and rhythmic ankle movements in front of Bran Castle's medieval stone façade, surrounded by the lush green hills of Transylvania and the distant Carpathian Mountains under a warm sunset glow.",/workspace/t2v_self/iter_t2v/results/sequential/videos/a3i95gt5e4M.mp4,"This image represents a cultural fusion of China, Romania, and United States.",This image shows a Chinese person.,"This image depicts dancing tap dance, a practice associated with American culture.",This image shows Bran Castle in Romania.,0.2656024575233459,0.2493901938199997,0.2104714304208755,0.2666912376880646,0.7208645701408386,0.2706716477870941,0.2805867254734039,0.2465246021747589,0.2187504321336746,0.3975642442703247,0.3373447835445404,0.2656024575233459,0.2493901938199997,0.2104714304208755,0.2666912376880646,0.3782146871089935,0.4073832422494888,3,5,1,5,2,2,5,2,5,3,2,2,4,1,5,2,1,14.76,82.76,1.17,99.75,0.0147,99.24,3.03,17.01,0.23,66.89,57.62,58.68
